,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
130,75,1066,40.0,True,115.0,True,10315.0,0,7,10588.0,10628.0,273.0,313.0,0.0,0.0,1.0,1.0
135,13,1095,22.0,True,31.0,True,10618.0,0,8,10629.0,10651.0,11.0,33.0,0.0,0.0,1.0,1.0
133,120,1138,2607.0,True,225.0,True,10543.0,1,7,10652.0,10728.0,109.0,185.0,0.0,0.0,1.0,0.0
136,110,639,219.0,True,301.0,True,10728.0,0,0,10729.0,10948.0,1.0,220.0,0.0,0.0,1.0,1.0
128,97,1199,70.0,True,497.0,True,10109.0,0,7,10949.0,11019.0,840.0,910.0,0.0,0.0,1.0,1.0
138,132,775,1.0,True,1.0,True,10990.0,0,7,11020.0,11021.0,30.0,31.0,0.0,0.0,1.0,1.0
134,62,1119,3598.0,False,551.0,False,10605.0,0,6,11022.0,11022.0,417.0,417.0,0.0,0.0,0.0,0.0
113,99,701,821.0,True,569.0,True,8938.0,0,5,11023.0,11023.0,2085.0,2085.0,0.0,0.0,0.0,0.0
137,130,792,11.0,True,744.0,False,10858.0,0,4,11024.0,11024.0,166.0,166.0,0.0,0.0,0.0,0.0
118,1,1174,3084.0,True,1634.0,False,9230.0,0,3,11025.0,11025.0,1795.0,1795.0,0.0,0.0,0.0,0.0
122,64,631,3598.0,False,2329.0,False,9642.0,0,2,11026.0,11026.0,1384.0,1384.0,0.0,0.0,0.0,0.0
115,110,1068,3598.0,False,2607.0,False,9107.0,0,1,11027.0,11027.0,1920.0,1920.0,0.0,0.0,0.0,0.0
139,148,736,3598.0,False,718.0,False,11138.0,0,0,11138.0,11138.0,0.0,1.0,111.0,0.0,0.0,0.0
140,21,813,613.0,True,37.0,True,11159.0,0,0,11159.0,11772.0,0.0,613.0,21.0,0.0,1.0,1.0
141,156,641,2.0,True,2.0,True,11315.0,0,7,11773.0,11775.0,458.0,460.0,0.0,0.0,1.0,1.0
143,127,952,1.0,True,3.0,True,11496.0,0,6,11776.0,11777.0,280.0,281.0,0.0,0.0,1.0,1.0
142,54,646,275.0,True,73.0,True,11369.0,0,5,11778.0,12053.0,409.0,684.0,0.0,0.0,1.0,1.0
149,68,1117,3.0,True,24.0,True,11893.0,0,7,12054.0,12057.0,161.0,164.0,0.0,0.0,1.0,1.0
146,16,893,211.0,True,317.0,True,11686.0,0,6,12058.0,12269.0,372.0,583.0,0.0,0.0,1.0,1.0
153,21,934,1.0,True,1.0,True,12227.0,0,8,12270.0,12271.0,43.0,44.0,0.0,0.0,1.0,1.0
152,122,608,3598.0,False,98.0,True,12206.0,1,7,12272.0,12328.0,66.0,122.0,0.0,0.0,1.0,0.0
154,101,868,143.0,True,228.0,True,12328.0,0,0,12329.0,12472.0,1.0,144.0,0.0,0.0,1.0,1.0
147,48,799,7.0,True,536.0,True,11734.0,0,6,12473.0,12480.0,739.0,746.0,0.0,0.0,1.0,1.0
151,48,743,3598.0,False,1130.0,False,12084.0,0,5,12481.0,12481.0,397.0,397.0,0.0,0.0,0.0,0.0
148,91,1045,3598.0,False,1932.0,False,11825.0,0,4,12482.0,12482.0,657.0,657.0,0.0,0.0,0.0,0.0
144,98,934,3598.0,False,1946.0,False,11594.0,0,3,12483.0,12483.0,889.0,889.0,0.0,0.0,0.0,0.0
145,76,1031,3598.0,False,2583.0,False,11670.0,0,2,12484.0,12484.0,814.0,814.0,0.0,0.0,0.0,0.0
155,156,730,3598.0,False,1775.0,False,12484.0,0,2,12485.0,12485.0,1.0,1.0,0.0,0.0,0.0,0.0
150,143,785,3598.0,False,3048.0,False,12036.0,0,1,12486.0,12486.0,450.0,450.0,0.0,0.0,0.0,0.0
156,21,858,3000.0,True,804.0,True,12505.0,1,0,12505.0,12639.0,0.0,134.0,19.0,0.0,1.0,0.0
158,8,1103,3.0,True,28.0,True,12639.0,0,0,12640.0,12643.0,1.0,4.0,0.0,0.0,1.0,1.0
157,126,945,3598.0,False,1337.0,False,12631.0,0,1,12644.0,12644.0,13.0,13.0,0.0,0.0,0.0,0.0
159,114,677,1.0,True,1.0,True,12753.0,0,0,12753.0,12754.0,0.0,1.0,109.0,0.0,1.0,1.0
160,7,763,2.0,True,21.0,True,12760.0,0,0,12760.0,12762.0,0.0,2.0,6.0,0.0,1.0,1.0
161,96,954,149.0,True,96.0,True,12856.0,0,0,12856.0,13005.0,0.0,149.0,94.0,0.0,1.0,1.0
162,87,662,1.0,True,1.0,True,12943.0,0,2,13006.0,13007.0,63.0,64.0,0.0,0.0,1.0,1.0
163,55,744,2.0,True,2.0,True,12998.0,0,1,13008.0,13010.0,10.0,12.0,0.0,0.0,1.0,1.0
164,63,1148,1.0,True,1.0,True,13061.0,0,0,13061.0,13062.0,0.0,1.0,51.0,0.0,1.0,1.0
165,92,898,3598.0,False,1248.0,False,13153.0,0,0,13153.0,13153.0,0.0,1.0,91.0,0.0,0.0,0.0
166,73,1019,536.0,True,244.0,True,13226.0,0,0,13226.0,13762.0,0.0,536.0,73.0,0.0,1.0,1.0
168,141,1025,8.0,True,72.0,True,13475.0,0,4,13763.0,13771.0,288.0,296.0,0.0,0.0,1.0,1.0
167,108,979,509.0,True,180.0,True,13334.0,0,3,13772.0,14281.0,438.0,947.0,0.0,0.0,1.0,1.0
174,106,1196,65.0,True,39.0,True,14180.0,0,6,14282.0,14347.0,102.0,167.0,0.0,0.0,1.0,1.0
176,13,700,48.0,True,43.0,True,14340.0,0,7,14348.0,14396.0,8.0,56.0,0.0,0.0,1.0,1.0
173,84,969,1779.0,True,364.0,True,14074.0,1,6,14397.0,14420.0,323.0,346.0,0.0,0.0,1.0,0.0
177,80,1163,3.0,True,34.0,True,14420.0,0,0,14421.0,14424.0,1.0,4.0,0.0,0.0,1.0,1.0
172,140,841,16.0,True,402.0,False,13990.0,0,5,14425.0,14425.0,435.0,435.0,0.0,0.0,0.0,0.0
170,156,611,3598.0,False,448.0,True,13756.0,0,4,14426.0,14426.0,670.0,670.0,0.0,0.0,0.0,0.0
169,125,1055,3598.0,False,844.0,False,13600.0,0,3,14427.0,14427.0,827.0,827.0,0.0,0.0,0.0,0.0
171,94,977,7.0,True,890.0,False,13850.0,0,2,14428.0,14428.0,578.0,578.0,0.0,0.0,0.0,0.0
175,147,1056,3598.0,False,2114.0,False,14327.0,0,1,14429.0,14429.0,102.0,102.0,0.0,0.0,0.0,0.0
178,70,993,2667.0,True,1615.0,False,14490.0,0,0,14490.0,14490.0,0.0,1.0,61.0,0.0,0.0,0.0
179,109,666,1.0,True,2.0,True,14599.0,0,0,14599.0,14600.0,0.0,1.0,109.0,0.0,1.0,1.0
180,22,1123,3598.0,False,1052.0,False,14621.0,0,0,14621.0,14621.0,0.0,1.0,21.0,0.0,0.0,0.0
181,33,1139,36.0,True,78.0,True,14654.0,0,0,14654.0,14690.0,0.0,36.0,33.0,0.0,1.0,1.0
182,68,1169,1.0,True,5.0,True,14722.0,0,0,14722.0,14723.0,0.0,1.0,32.0,0.0,1.0,1.0
183,114,1094,3598.0,False,817.0,True,14836.0,1,0,14836.0,14983.0,0.0,147.0,113.0,0.0,1.0,0.0
185,80,958,8.0,True,59.0,True,14983.0,0,0,14984.0,14992.0,1.0,9.0,0.0,0.0,1.0,1.0
184,67,1034,189.0,True,346.0,True,14903.0,0,1,14993.0,15182.0,90.0,279.0,0.0,0.0,1.0,1.0
187,38,842,124.0,True,458.0,True,15059.0,0,3,15183.0,15307.0,124.0,248.0,0.0,0.0,1.0,1.0
189,116,634,290.0,True,63.0,True,15275.0,0,3,15308.0,15598.0,33.0,323.0,0.0,0.0,1.0,1.0
191,6,880,1.0,True,10.0,True,15357.0,0,6,15599.0,15600.0,242.0,243.0,0.0,0.0,1.0,1.0
192,2,820,2.0,True,22.0,True,15359.0,0,5,15601.0,15603.0,242.0,244.0,0.0,0.0,1.0,1.0
193,159,1137,14.0,True,78.0,True,15518.0,0,4,15604.0,15618.0,86.0,100.0,0.0,0.0,1.0,1.0
188,100,830,123.0,True,871.0,True,15159.0,0,3,15619.0,15742.0,460.0,583.0,0.0,0.0,1.0,1.0
195,78,862,11.0,True,74.0,True,15739.0,0,4,15743.0,15754.0,4.0,15.0,0.0,0.0,1.0,1.0
194,143,1110,3134.0,True,272.0,True,15661.0,1,3,15755.0,15843.0,94.0,182.0,0.0,0.0,1.0,0.0
196,104,714,34.0,True,54.0,True,15843.0,0,0,15844.0,15878.0,1.0,35.0,0.0,0.0,1.0,1.0
190,76,1021,1400.0,True,904.0,False,15351.0,0,2,15879.0,15879.0,528.0,528.0,0.0,0.0,0.0,0.0
186,38,784,3598.0,False,2339.0,False,15021.0,0,1,15880.0,15880.0,859.0,859.0,0.0,0.0,0.0,0.0
197,48,711,48.0,True,326.0,True,15891.0,0,0,15891.0,15939.0,0.0,48.0,11.0,0.0,1.0,1.0
198,33,659,92.0,True,64.0,True,15924.0,0,1,15940.0,16032.0,16.0,108.0,0.0,0.0,1.0,1.0
200,6,905,36.0,True,104.0,True,16024.0,0,2,16033.0,16069.0,9.0,45.0,0.0,0.0,1.0,1.0
199,94,906,3598.0,False,3259.0,False,16018.0,0,1,16070.0,16070.0,52.0,52.0,0.0,0.0,0.0,0.0
201,151,649,33.0,True,329.0,True,16175.0,0,0,16175.0,16208.0,0.0,33.0,105.0,0.0,1.0,1.0
202,76,628,1.0,True,1.0,True,16251.0,0,0,16251.0,16252.0,0.0,1.0,43.0,0.0,1.0,1.0
203,127,818,3598.0,False,2173.0,False,16378.0,0,0,16378.0,16378.0,0.0,1.0,126.0,0.0,0.0,0.0
204,17,1016,1.0,True,1.0,True,16395.0,0,0,16395.0,16396.0,0.0,1.0,17.0,0.0,1.0,1.0
205,129,831,12.0,True,2918.0,False,16524.0,0,0,16524.0,16524.0,0.0,1.0,128.0,0.0,0.0,0.0
206,23,1027,784.0,True,1593.0,False,16547.0,0,0,16547.0,16547.0,0.0,1.0,23.0,0.0,0.0,0.0
207,120,621,1.0,True,1.0,True,16667.0,0,0,16667.0,16668.0,0.0,1.0,120.0,0.0,1.0,1.0
208,103,733,3156.0,True,469.0,False,16770.0,0,0,16770.0,16770.0,0.0,1.0,102.0,0.0,0.0,0.0
209,153,1166,136.0,True,163.0,True,16923.0,0,0,16923.0,17059.0,0.0,136.0,153.0,0.0,1.0,1.0
210,86,1198,122.0,True,128.0,True,17009.0,0,1,17060.0,17182.0,51.0,173.0,0.0,0.0,1.0,1.0
211,141,919,3598.0,False,1897.0,False,17150.0,0,1,17183.0,17183.0,33.0,33.0,0.0,0.0,0.0,0.0
212,114,1167,1.0,True,1.0,True,17264.0,0,0,17264.0,17265.0,0.0,1.0,81.0,0.0,1.0,1.0
213,128,1026,1.0,True,1.0,True,17392.0,0,0,17392.0,17393.0,0.0,1.0,127.0,0.0,1.0,1.0
214,103,735,5.0,True,12.0,True,17495.0,0,0,17495.0,17500.0,0.0,5.0,102.0,0.0,1.0,1.0
215,92,706,3598.0,False,2865.0,False,17587.0,0,0,17587.0,17587.0,0.0,1.0,87.0,0.0,0.0,0.0
216,152,876,1707.0,True,133.0,True,17739.0,1,0,17739.0,17995.0,0.0,256.0,152.0,0.0,1.0,0.0
218,143,772,117.0,True,53.0,True,17995.0,0,0,17996.0,18113.0,1.0,118.0,0.0,0.0,1.0,1.0
217,113,1049,140.0,True,89.0,True,17852.0,0,1,18114.0,18254.0,262.0,402.0,0.0,0.0,1.0,1.0
220,72,909,16.0,True,12.0,True,18207.0,0,2,18255.0,18271.0,48.0,64.0,0.0,0.0,1.0,1.0
221,61,1080,42.0,True,41.0,True,18268.0,0,2,18272.0,18314.0,4.0,46.0,0.0,0.0,1.0,1.0
223,42,834,20.0,True,29.0,True,18314.0,0,3,18315.0,18335.0,1.0,21.0,0.0,0.0,1.0,1.0
